timestamp,azure_region,service_type,demand_units,capacity_allocator,cost_usd,service_availability_pct,customer_demand_urgency,sla_priority_level
2023-03-06 21:00:00,India-West,Storage,306,Hybrid,360.04,98.06,High,Premium
2023-03-06 22:00:00,US-East,Storage,247,Hybrid,489.9,95.0,Medium,Mission-Critical
2023-03-06 23:00:00,US-West,Storage,399,Auto,3456.13,96.34,Medium,Standard
2023-03-07 00:00:00,India-South,Storage,552,Hybrid,1914.69,100.0,High,Premium
2023-03-07 01:00:00,US-West,Compute,648,Auto,3648.45,99.87,Medium,Standard
2023-03-07 02:00:00,Europe-North,Storage,772,Hybrid,2081.82,97.72,Low,Standard
2023-03-07 03:00:00,India-West,Storage,482,Hybrid,4842.15,97.82,Medium,Mission-Critical
2023-03-07 04:00:00,US-East,Storage,886,Manual,3502.64,99.51,Medium,Standard
2023-03-07 05:00:00,US-East,Compute,899,Hybrid,328.42,98.54,Medium,Mission-Critical
2023-03-07 06:00:00,India-South,Storage,717,Hybrid,1719.46,99.66,Medium,Mission-Critical
2023-03-07 07:00:00,US-West,Compute,633,Auto,2861.67,97.4,Low,Premium
2023-03-07 08:00:00,India-South,Storage,332,Auto,795.18,99.88,Low,Premium
2023-03-07 09:00:00,India-West,Storage,733,Auto,112.35,97.7,Medium,Premium
2023-03-07 10:00:00,India-South,Storage,228,Auto,488.61,98.22,Medium,Standard
2023-03-07 11:00:00,US-East,Storage,921,Hybrid,2668.89,95.41,Low,Mission-Critical
2023-03-07 12:00:00,US-East,Storage,828,Auto,3198.05,98.06,High,Mission-Critical
2023-03-07 13:00:00,Europe-North,Storage,759,Manual,555.23,98.84,High,Premium
2023-03-07 14:00:00,Europe-North,Storage,669,Auto,3359.27,97.2,Low,Mission-Critical
2023-03-07 15:00:00,India-West,Storage,336,Hybrid,3123.91,97.51,Medium,Mission-Critical
2023-03-07 16:00:00,US-West,Storage,681,Manual,4705.5,96.97,Medium,Mission-Critical
2023-03-07 17:00:00,India-South,Compute,800,Hybrid,4219.31,99.85,Low,Premium
2023-03-07 18:00:00,India-West,Compute,853,Manual,4721.89,97.38,Medium,Premium
2023-03-07 19:00:00,Europe-North,Compute,674,Manual,4833.93,95.63,Low,Standard
2023-03-07 20:00:00,India-South,Compute,584,Manual,2259.96,95.14,High,Standard
2023-03-07 21:00:00,Europe-North,Storage,340,Hybrid,2490.76,98.86,Medium,Standard
2023-03-07 22:00:00,India-South,Storage,796,Manual,1479.95,97.74,High,Premium
2023-03-07 23:00:00,US-West,Compute,870,Hybrid,2591.32,95.01,Medium,Premium
2023-03-08 00:00:00,India-West,Compute,840,Manual,838.5,96.91,Low,Mission-Critical
2023-03-08 01:00:00,India-South,Compute,322,Auto,3390.01,99.57,Medium,Standard
2023-03-08 02:00:00,US-East,Compute,198,Auto,222.17,99.74,Medium,Premium
2023-03-08 03:00:00,US-East,Storage,858,Manual,1254.58,95.27,High,Mission-Critical
2023-03-08 04:00:00,India-South,Compute,656,Manual,1119.55,95.62,High,Standard
2023-03-08 05:00:00,India-South,Storage,372,Auto,4695.66,95.02,Medium,Mission-Critical
2023-03-08 06:00:00,India-South,Storage,498,Auto,810.02,99.34,High,Premium
2023-03-08 07:00:00,US-East,Storage,616,Hybrid,4464.8,95.35,Low,Standard
2023-03-08 08:00:00,US-East,Compute,529,Auto,709.36,95.54,Medium,Premium
2023-03-08 09:00:00,India-South,Compute,622,Hybrid,3288.42,96.14,High,Mission-Critical
2023-03-08 10:00:00,Europe-North,Storage,447,Manual,1667.44,99.59,High,Standard
2023-03-08 11:00:00,Europe-North,Compute,650,Hybrid,1648.41,98.44,Medium,Standard
2023-03-08 12:00:00,US-West,Compute,550,Manual,4991.53,98.08,High,Standard
2023-03-08 13:00:00,India-West,Storage,141,Hybrid,1207.61,98.92,Low,Mission-Critical
2023-03-08 14:00:00,Europe-North,Storage,814,Hybrid,1092.54,98.47,Low,Mission-Critical
2023-03-08 15:00:00,US-East,Compute,193,Hybrid,2987.74,98.73,Low,Premium
2023-03-08 16:00:00,Europe-North,Storage,585,Manual,3729.69,95.37,Medium,Mission-Critical
2023-03-08 17:00:00,US-West,Compute,616,Manual,4914.27,97.95,High,Mission-Critical
2023-03-08 18:00:00,US-West,Compute,663,Hybrid,3536.93,98.77,Low,Standard
2023-03-08 19:00:00,India-West,Storage,249,Manual,2853.17,97.83,Medium,Mission-Critical
2023-03-08 20:00:00,Europe-North,Storage,816,Hybrid,2104.75,95.06,Medium,Standard
2023-03-08 21:00:00,US-East,Compute,911,Manual,3016.05,96.06,High,Mission-Critical
2023-03-08 22:00:00,US-East,Storage,598,Hybrid,3044.09,99.81,High,Premium
2023-03-08 23:00:00,India-South,Compute,470,Auto,1166.79,98.52,High,Standard
2023-03-09 00:00:00,US-East,Storage,798,Auto,3388.92,98.44,Medium,Mission-Critical
2023-03-09 01:00:00,India-West,Compute,584,Hybrid,1101.68,98.3,High,Mission-Critical
2023-03-09 02:00:00,India-West,Storage,764,Manual,2500.78,95.64,Low,Premium
2023-03-09 03:00:00,US-East,Compute,482,Hybrid,1373.36,95.02,High,Standard
2023-03-09 04:00:00,US-East,Compute,727,Auto,1632.73,97.2,High,Premium
2023-03-09 05:00:00,India-South,Storage,760,Auto,3108.0,97.22,Low,Premium
2023-03-09 06:00:00,US-East,Compute,831,Hybrid,415.98,99.06,Low,Premium
2023-03-09 07:00:00,India-South,Compute,291,Auto,158.97,95.91,Low,Premium
2023-03-09 08:00:00,India-South,Compute,844,Hybrid,740.04,96.38,Low,Mission-Critical
2023-03-09 09:00:00,US-East,Compute,935,Auto,926.66,95.39,Low,Mission-Critical
2023-03-09 10:00:00,US-West,Compute,320,Manual,1069.58,97.0,Medium,Premium
2023-03-09 11:00:00,US-West,Storage,146,Manual,3892.26,96.28,Low,Premium
2023-03-09 12:00:00,India-South,Compute,226,Manual,2289.6,96.31,High,Mission-Critical
2023-03-09 13:00:00,US-East,Compute,902,Hybrid,2402.69,96.27,Medium,Standard
2023-03-09 14:00:00,US-West,Compute,826,Hybrid,3257.24,96.16,High,Mission-Critical
2023-03-09 15:00:00,US-East,Storage,106,Manual,3672.63,96.6,Low,Mission-Critical
2023-03-09 16:00:00,US-East,Storage,795,Manual,117.19,97.68,High,Mission-Critical
2023-03-09 17:00:00,US-East,Compute,215,Manual,4297.95,97.19,High,Premium
2023-03-09 18:00:00,Europe-North,Compute,663,Auto,4943.33,95.32,Medium,Premium
2023-03-09 19:00:00,US-East,Storage,465,Manual,696.86,97.13,High,Premium
2023-03-09 20:00:00,Europe-North,Storage,145,Auto,3290.29,99.23,Medium,Premium
2023-03-09 21:00:00,India-South,Compute,492,Manual,111.83,95.5,High,Standard
2023-03-09 22:00:00,US-West,Storage,122,Hybrid,340.24,99.72,High,Mission-Critical
2023-03-09 23:00:00,US-West,Compute,230,Manual,1496.5,96.54,Low,Standard
2023-03-10 00:00:00,US-West,Compute,226,Auto,4247.38,95.07,High,Premium
2023-03-10 01:00:00,US-West,Compute,544,Manual,3297.25,96.27,Medium,Mission-Critical
2023-03-10 02:00:00,US-West,Storage,876,Auto,2284.52,95.35,Low,Premium
2023-03-10 03:00:00,US-West,Compute,408,Manual,2249.13,97.83,Low,Standard
2023-03-10 04:00:00,US-West,Compute,807,Auto,2383.66,96.58,Low,Standard
2023-03-10 05:00:00,India-South,Storage,532,Auto,1624.06,99.03,Low,Premium
2023-03-10 06:00:00,US-East,Compute,572,Manual,4400.8,98.66,Low,Standard
2023-03-10 07:00:00,India-West,Compute,147,Manual,2882.56,97.34,High,Premium
2023-03-10 08:00:00,Europe-North,Compute,990,Hybrid,2471.35,97.8,Low,Premium
2023-03-10 09:00:00,India-West,Storage,181,Hybrid,2378.88,98.04,High,Standard
2023-03-10 10:00:00,India-West,Storage,208,Hybrid,4685.55,96.35,High,Standard
2023-03-10 11:00:00,US-East,Compute,362,Auto,3645.94,95.7,High,Premium
2023-03-10 12:00:00,US-East,Storage,966,Auto,809.59,96.88,Medium,Premium
2023-03-10 13:00:00,US-East,Compute,130,Hybrid,2241.15,95.47,High,Premium
2023-03-10 14:00:00,US-West,Compute,457,Hybrid,1513.02,96.57,High,Mission-Critical
2023-03-10 15:00:00,India-South,Storage,667,Manual,4935.66,97.76,Low,Standard
2023-03-10 16:00:00,US-West,Storage,579,Hybrid,2135.44,97.7,High,Standard
2023-03-10 17:00:00,India-South,Compute,966,Auto,432.56,95.6,Low,Standard
2023-03-10 18:00:00,India-South,Storage,288,Manual,2114.94,95.04,Medium,Standard
2023-03-10 19:00:00,India-West,Storage,104,Hybrid,1674.62,95.44,High,Standard
2023-03-10 20:00:00,India-West,Storage,385,Hybrid,3037.95,95.18,Medium,Premium
2023-03-10 21:00:00,India-South,Compute,889,Hybrid,1207.78,97.0,Low,Premium
2023-03-10 22:00:00,India-South,Compute,756,Manual,276.27,96.95,Low,Mission-Critical
2023-03-10 23:00:00,US-West,Storage,493,Manual,569.81,96.21,Low,Standard
2023-03-11 00:00:00,US-West,Compute,554,Manual,1487.42,96.08,Low,Premium
2023-03-11 01:00:00,India-West,Compute,807,Hybrid,1806.78,96.98,Low,Standard
2023-03-11 02:00:00,US-East,Storage,525,Manual,4188.81,95.43,Medium,Mission-Critical
2023-03-11 03:00:00,India-South,Compute,126,Manual,1423.34,96.07,Medium,Mission-Critical
2023-03-11 04:00:00,US-West,Storage,226,Manual,254.32,97.03,Medium,Mission-Critical
2023-03-11 05:00:00,India-West,Compute,234,Manual,3925.59,95.47,Low,Premium
2023-03-11 06:00:00,US-West,Compute,634,Auto,4357.7,99.2,Medium,Mission-Critical
2023-03-11 07:00:00,India-South,Storage,430,Hybrid,2512.3,98.38,High,Standard
2023-03-11 08:00:00,India-South,Compute,728,Manual,1496.14,96.92,High,Mission-Critical
2023-03-11 09:00:00,Europe-North,Storage,491,Auto,3883.49,95.75,Medium,Mission-Critical
2023-03-11 10:00:00,US-East,Compute,107,Auto,143.6,95.97,High,Mission-Critical
2023-03-11 11:00:00,Europe-North,Compute,712,Hybrid,4627.74,95.6,High,Standard
2023-03-11 12:00:00,India-West,Compute,360,Hybrid,4341.11,95.8,Medium,Standard
2023-03-11 13:00:00,US-West,Storage,298,Manual,2769.68,97.11,Low,Mission-Critical
2023-03-11 14:00:00,India-West,Compute,697,Hybrid,1460.15,96.23,Medium,Premium
2023-03-11 15:00:00,India-South,Compute,839,Hybrid,260.94,99.42,High,Premium
2023-03-11 16:00:00,Europe-North,Storage,485,Hybrid,4999.14,99.8,Medium,Premium
2023-03-11 17:00:00,Europe-North,Storage,571,Hybrid,3834.16,98.46,Medium,Mission-Critical
2023-03-11 18:00:00,Europe-North,Compute,278,Manual,1759.68,99.04,Medium,Mission-Critical
2023-03-11 19:00:00,India-West,Storage,549,Auto,194.43,96.28,High,Premium
2023-03-11 20:00:00,India-South,Storage,339,Hybrid,3232.53,98.33,Medium,Premium
2023-03-11 21:00:00,US-West,Storage,623,Auto,4935.83,95.29,Low,Premium
2023-03-11 22:00:00,US-West,Storage,914,Auto,3564.66,99.8,High,Standard
2023-03-11 23:00:00,India-West,Compute,845,Auto,510.2,98.35,Low,Standard
2023-03-12 00:00:00,Europe-North,Storage,282,Hybrid,2071.16,96.58,Medium,Premium
2023-03-12 01:00:00,US-East,Compute,893,Hybrid,635.0,98.87,High,Standard
2023-03-12 02:00:00,India-West,Compute,457,Manual,4569.59,95.08,Low,Standard
2023-03-12 03:00:00,India-West,Compute,475,Hybrid,1719.03,96.88,Medium,Mission-Critical
2023-03-12 04:00:00,India-South,Storage,801,Hybrid,3693.54,99.48,Medium,Standard
2023-03-12 05:00:00,US-West,Storage,937,Hybrid,514.98,96.32,High,Mission-Critical
2023-03-12 06:00:00,India-West,Compute,826,Auto,729.23,98.34,Low,Mission-Critical
2023-03-12 07:00:00,India-West,Compute,869,Manual,3429.49,96.8,High,Premium
2023-03-12 08:00:00,Europe-North,Storage,637,Auto,4233.05,96.96,Medium,Standard
2023-03-12 09:00:00,Europe-North,Storage,881,Manual,1087.1,98.73,Medium,Premium
2023-03-12 10:00:00,US-East,Compute,181,Hybrid,2149.85,99.55,Low,Mission-Critical
2023-03-12 11:00:00,India-South,Storage,457,Hybrid,3135.14,95.83,Low,Standard
2023-03-12 12:00:00,US-East,Storage,284,Auto,4001.75,96.38,Medium,Premium
2023-03-12 13:00:00,Europe-North,Compute,387,Auto,3178.16,97.44,Medium,Premium
2023-03-12 14:00:00,US-West,Storage,161,Auto,567.59,98.07,Medium,Premium
2023-03-12 15:00:00,Europe-North,Storage,982,Manual,2759.81,97.34,Medium,Mission-Critical
2023-03-12 16:00:00,India-South,Compute,606,Auto,4434.57,99.03,Low,Premium
2023-03-12 17:00:00,Europe-North,Storage,561,Hybrid,4353.32,98.84,Low,Premium
2023-03-12 18:00:00,India-South,Compute,129,Manual,2966.58,97.03,Low,Standard
2023-03-12 19:00:00,India-South,Storage,130,Manual,4978.91,95.2,High,Mission-Critical
2023-03-12 20:00:00,India-South,Compute,392,Hybrid,615.11,95.97,Medium,Mission-Critical
2023-03-12 21:00:00,India-South,Storage,272,Auto,2445.12,97.43,Medium,Standard
2023-03-12 22:00:00,India-South,Compute,713,Auto,3898.11,99.64,Low,Premium
2023-03-12 23:00:00,US-West,Storage,227,Hybrid,791.09,97.84,Medium,Premium
2023-03-13 00:00:00,US-East,Storage,185,Hybrid,4866.47,97.65,Low,Standard
2023-03-13 01:00:00,India-West,Storage,414,Hybrid,1834.83,98.62,Medium,Standard
2023-03-13 02:00:00,US-East,Compute,127,Hybrid,1815.68,95.76,Medium,Mission-Critical
2023-03-13 03:00:00,India-South,Storage,221,Manual,1144.65,95.73,Medium,Standard
2023-03-13 04:00:00,US-West,Compute,350,Manual,1511.29,96.73,High,Premium
2023-03-13 05:00:00,Europe-North,Storage,672,Auto,2930.19,99.97,Low,Premium
2023-03-13 06:00:00,US-West,Storage,502,Manual,2203.84,99.38,Medium,Premium
2023-03-13 07:00:00,India-South,Storage,782,Manual,1047.55,98.4,Medium,Mission-Critical
2023-03-13 08:00:00,US-West,Storage,542,Manual,4064.79,96.96,Low,Premium
2023-03-13 09:00:00,US-West,Storage,371,Hybrid,404.97,97.77,High,Standard
2023-03-13 10:00:00,India-South,Storage,936,Manual,4189.8,96.52,Low,Mission-Critical
2023-03-13 11:00:00,US-West,Compute,911,Auto,1447.2,98.37,Medium,Mission-Critical
2023-03-13 12:00:00,India-West,Compute,212,Manual,2529.93,97.09,Low,Mission-Critical
2023-03-13 13:00:00,India-West,Storage,805,Hybrid,1967.22,95.6,High,Premium
2023-03-13 14:00:00,US-West,Storage,493,Manual,2895.95,96.08,High,Standard
2023-03-13 15:00:00,Europe-North,Storage,118,Auto,4000.35,98.04,Medium,Mission-Critical
2023-03-13 16:00:00,India-South,Storage,951,Manual,4947.67,98.47,Medium,Mission-Critical
2023-03-13 17:00:00,India-West,Storage,704,Auto,1599.69,95.48,Low,Mission-Critical
2023-03-13 18:00:00,Europe-North,Compute,828,Hybrid,2813.64,99.04,Low,Standard
2023-03-13 19:00:00,US-West,Storage,564,Auto,2383.44,99.12,Low,Standard
2023-03-13 20:00:00,Europe-North,Storage,790,Auto,4994.75,98.62,Low,Premium
2023-03-13 21:00:00,US-East,Compute,290,Hybrid,4063.68,98.42,High,Standard
2023-03-13 22:00:00,India-West,Compute,592,Auto,2045.71,96.16,High,Premium
2023-03-13 23:00:00,US-West,Compute,262,Manual,2436.71,99.6,Low,Standard
2023-03-14 00:00:00,India-South,Storage,711,Manual,1305.19,96.34,Low,Premium
2023-03-14 01:00:00,US-West,Storage,798,Auto,3800.71,95.91,Low,Premium
2023-03-14 02:00:00,India-South,Storage,394,Manual,4241.54,98.19,Medium,Premium
2023-03-14 03:00:00,US-West,Storage,678,Manual,4828.44,96.82,High,Mission-Critical
2023-03-14 04:00:00,Europe-North,Storage,172,Hybrid,2872.56,99.67,Low,Premium
2023-03-14 05:00:00,Europe-North,Compute,843,Auto,3386.35,97.3,Low,Mission-Critical
2023-03-14 06:00:00,Europe-North,Storage,800,Manual,2285.69,95.82,High,Standard
2023-03-14 07:00:00,US-East,Storage,661,Auto,3084.73,99.79,High,Mission-Critical
2023-03-14 08:00:00,India-South,Storage,408,Auto,1808.87,97.58,Medium,Premium
2023-03-14 09:00:00,Europe-North,Compute,401,Manual,3714.68,97.59,Medium,Mission-Critical
2023-03-14 10:00:00,US-East,Storage,407,Hybrid,211.23,96.93,Medium,Premium
2023-03-14 11:00:00,India-South,Storage,223,Hybrid,239.44,99.18,Medium,Mission-Critical
2023-03-14 12:00:00,US-West,Storage,768,Auto,3608.99,96.44,Low,Standard
2023-03-14 13:00:00,US-East,Storage,360,Hybrid,4660.35,95.07,Low,Mission-Critical
2023-03-14 14:00:00,India-West,Compute,294,Manual,3198.02,97.49,Medium,Premium
2023-03-14 15:00:00,US-East,Compute,941,Manual,3659.99,99.63,High,Mission-Critical
2023-03-14 16:00:00,US-East,Compute,450,Hybrid,4137.28,96.37,Medium,Premium
2023-03-14 17:00:00,India-South,Storage,942,Hybrid,1872.2,96.33,High,Premium
2023-03-14 18:00:00,US-West,Compute,867,Auto,629.76,98.69,Medium,Standard
2023-03-14 19:00:00,India-West,Compute,588,Hybrid,4672.15,98.88,Medium,Premium
2023-03-14 20:00:00,Europe-North,Storage,299,Auto,4699.0,97.18,Low,Premium
2023-03-14 21:00:00,Europe-North,Storage,983,Manual,2265.02,99.17,Medium,Standard
2023-03-14 22:00:00,US-East,Compute,607,Hybrid,1164.13,95.86,Low,Premium
2023-03-14 23:00:00,India-South,Compute,997,Auto,4472.54,96.84,Medium,Mission-Critical
2023-03-15 00:00:00,India-South,Compute,679,Auto,3571.29,97.02,Medium,Standard
2023-03-15 01:00:00,Europe-North,Compute,545,Auto,140.32,96.56,High,Standard
2023-03-15 02:00:00,India-West,Storage,179,Auto,627.83,96.09,Medium,Premium
2023-03-15 03:00:00,US-West,Storage,844,Manual,4917.68,96.69,High,Premium
2023-03-15 04:00:00,India-West,Compute,797,Hybrid,286.83,95.09,High,Standard
2023-03-15 05:00:00,US-West,Compute,716,Auto,1484.52,98.52,Medium,Mission-Critical
2023-03-15 06:00:00,Europe-North,Compute,568,Hybrid,2787.63,98.42,Medium,Premium
2023-03-15 07:00:00,US-West,Storage,936,Hybrid,1003.34,97.25,Low,Mission-Critical
2023-03-15 08:00:00,India-South,Storage,541,Manual,1237.07,96.61,Medium,Premium
2023-03-15 09:00:00,US-East,Storage,753,Hybrid,1829.54,97.17,Medium,Premium
2023-03-15 10:00:00,US-East,Compute,371,Manual,1420.82,99.68,Medium,Standard
2023-03-15 11:00:00,Europe-North,Storage,442,Manual,4036.45,98.02,High,Standard
2023-03-15 12:00:00,India-South,Compute,223,Auto,2551.34,98.66,Low,Mission-Critical
2023-03-15 13:00:00,India-West,Compute,322,Manual,1465.24,96.15,High,Standard
2023-03-15 14:00:00,India-South,Storage,589,Auto,1634.17,95.47,Medium,Mission-Critical
2023-03-15 15:00:00,US-East,Compute,785,Manual,295.34,95.42,Low,Mission-Critical
2023-03-15 16:00:00,US-East,Storage,802,Manual,342.02,97.36,Medium,Standard
2023-03-15 17:00:00,India-South,Storage,751,Hybrid,3617.75,98.58,Medium,Mission-Critical
2023-03-15 18:00:00,India-South,Compute,396,Auto,653.26,98.87,High,Standard
2023-03-15 19:00:00,US-East,Compute,218,Hybrid,2431.4,98.6,High,Mission-Critical
2023-03-15 20:00:00,India-West,Storage,886,Manual,4227.59,99.56,High,Mission-Critical
2023-03-15 21:00:00,Europe-North,Storage,175,Auto,1905.42,95.26,High,Premium
2023-03-15 22:00:00,Europe-North,Storage,720,Manual,1794.19,99.28,High,Standard
2023-03-15 23:00:00,India-South,Storage,730,Manual,4377.94,98.3,Medium,Standard
2023-03-16 00:00:00,Europe-North,Storage,980,Hybrid,4337.77,95.88,Medium,Standard
2023-03-16 01:00:00,US-East,Storage,357,Auto,4412.67,98.41,Low,Standard
2023-03-16 02:00:00,US-East,Storage,631,Auto,2902.38,97.56,Medium,Premium
2023-03-16 03:00:00,India-South,Compute,730,Auto,4766.29,96.8,High,Premium
2023-03-16 04:00:00,India-South,Storage,450,Manual,4112.92,96.24,Low,Premium
2023-03-16 05:00:00,India-South,Compute,748,Auto,2136.61,97.32,High,Premium
2023-03-16 06:00:00,India-West,Compute,376,Manual,3184.82,96.2,High,Standard
2023-03-16 07:00:00,Europe-North,Storage,354,Manual,696.77,95.41,High,Mission-Critical
2023-03-16 08:00:00,India-South,Storage,363,Manual,2801.53,99.23,Medium,Standard
2023-03-16 09:00:00,US-West,Storage,778,Auto,1389.43,97.96,Medium,Standard
2023-03-16 10:00:00,US-West,Storage,776,Hybrid,1489.38,96.82,Medium,Premium
2023-03-16 11:00:00,US-East,Storage,128,Manual,716.02,97.23,Medium,Premium
2023-03-16 12:00:00,Europe-North,Compute,566,Hybrid,1855.18,99.32,High,Standard
2023-03-16 13:00:00,India-South,Compute,134,Auto,2458.81,96.6,Low,Standard
2023-03-16 14:00:00,US-West,Storage,848,Auto,3041.74,96.9,Medium,Mission-Critical
2023-03-16 15:00:00,Europe-North,Storage,393,Auto,1593.86,98.83,Low,Premium
2023-03-16 16:00:00,US-East,Storage,701,Auto,3982.02,96.0,High,Mission-Critical
2023-03-16 17:00:00,India-West,Storage,302,Auto,2652.7,98.3,High,Standard
2023-03-16 18:00:00,Europe-North,Compute,839,Hybrid,3226.46,97.17,Low,Premium
2023-03-16 19:00:00,Europe-North,Compute,167,Auto,1462.9,97.5,High,Standard
2023-03-16 20:00:00,India-West,Compute,230,Auto,4089.27,98.93,Medium,Premium
2023-03-16 21:00:00,Europe-North,Storage,976,Auto,3158.94,99.97,High,Mission-Critical
2023-03-16 22:00:00,US-East,Storage,210,Auto,4325.51,99.16,Medium,Mission-Critical
2023-03-16 23:00:00,US-East,Storage,623,Auto,883.76,95.8,High,Premium
2023-03-17 00:00:00,India-West,Compute,387,Manual,1965.25,96.12,Medium,Mission-Critical
2023-03-17 01:00:00,India-South,Compute,786,Manual,653.78,97.05,Low,Mission-Critical
2023-03-17 02:00:00,US-West,Compute,930,Hybrid,1156.08,98.6,High,Standard
2023-03-17 03:00:00,India-South,Storage,765,Auto,2033.28,97.55,High,Premium
2023-03-17 04:00:00,Europe-North,Compute,142,Hybrid,4483.45,99.51,Medium,Standard
2023-03-17 05:00:00,US-West,Storage,974,Hybrid,2829.5,95.24,Medium,Mission-Critical
2023-03-17 06:00:00,India-West,Compute,816,Auto,1718.85,96.29,Low,Standard
2023-03-17 07:00:00,India-West,Storage,783,Auto,3759.81,96.1,Medium,Mission-Critical
2023-03-17 08:00:00,US-West,Storage,393,Manual,196.45,98.72,Low,Mission-Critical
2023-03-17 09:00:00,US-East,Storage,384,Auto,1913.45,97.32,High,Standard
2023-03-17 10:00:00,US-West,Storage,922,Manual,3044.08,95.08,Medium,Standard
2023-03-17 11:00:00,Europe-North,Compute,663,Hybrid,2957.86,98.87,Medium,Premium
2023-03-17 12:00:00,US-East,Compute,726,Hybrid,3077.03,96.81,High,Premium
2023-03-17 13:00:00,India-West,Compute,118,Manual,1136.35,96.3,Low,Standard
2023-03-17 14:00:00,US-West,Storage,606,Manual,1751.69,95.91,Low,Mission-Critical
2023-03-17 15:00:00,India-South,Compute,646,Auto,4664.67,99.73,Medium,Mission-Critical
2023-03-17 16:00:00,India-South,Storage,147,Manual,4872.48,99.71,High,Premium
2023-03-17 17:00:00,Europe-North,Compute,844,Manual,1628.99,95.38,Medium,Standard
2023-03-17 18:00:00,India-South,Compute,318,Auto,3258.07,96.16,Low,Premium
